  Config: v0,5,5, args "", priority lowest +19
   Board: 4 x ARMv7 cores available, ondemand governor Pi3 rev 1,2, BCM2837 So with 1GB RAM by Sony UK
  Memory: 1024MB split 948MB ARM, 76MB GPU plus 100MB Swap
HW Block: |   ARM   |  Core  |  H264  |    SDRAM    |
Min Freq: |  600 | 250 |   0 |    450   |
Max Freq: | 1200 | 400 | 300 |    450   |
Voltages: |         0, 1,2813V        | +1, 1,2250V |
   Other: temp_limit=85
Firmware: Jul 17 2020 11:04:27, version 21a15cb094f41c7506ad65d2cb9b29c550693057 clean release start
  Codecs: H264 H263 MPG4 MJPG PCM
  Booted: Thu Sep 1020:22:46 2020
20:38:10 1200  400    0 65,53 66,60  1,311          22           0
20:38:12 1200  400    0 66,60 66,60  1,213          22           0
20:38:14 1200  400    0 65,53 66,60  1,161          22           0
20:38:16 1200  400    0 66,60 66,60  1,157          22           0
20:38:18 1200  400    0 66,60 66,60  1,169          22           0
20:38:20 1200  400    0 66,60 66,60  1,168          22           0
20:38:22 1200  400    0 66,60 66,60  1,159          22           0
20:38:24 1200  400    0 66,07 66,60  1,164          22           0
20:38:26 1200  400    0 66,60 66,60  1,174          22           0
20:38:28 1200  400    0 66,07 66,60  1,176          22           0
20:38:30 1200  400    0 66,60 66,60  1,168          22           0
20:38:32 1200  400    0 66,60 66,60  1,184          22           0
20:38:35 1200  400    0 67,14 67,14  1,166          22           0
20:38:37 1200  400    0 66,60 67,14  1,170          22           0
20:38:39 1200  400    0 67,68 67,68  1,164          22           0
20:38:41 1200  400    0 67,14 67,68  1,174          22           0
20:38:43 1200  400    0 67,68 67,68  1,186          22           0
20:38:45 1200  400    0 67,68 67,68  1,165          22           0
20:38:47 1200  400    0 67,14 67,68  1,170          45           0
20:38:49 1200  400    0 67,68 67,68  1,179          22           0
20:38:51 1200  400    0 67,14 67,68  1,155          22           0
20:38:53 1200  400    0 66,60 67,68  1,183          22           0
20:38:55 1200  400    0 66,60 67,68  1,161          22           0
20:38:57 1200  400    0 66,60 67,68  1,177          22           0
20:38:59 1200  400    0 66,60 67,68  1,164          22           0
20:39:01 1200  400    0 66,60 67,68  1,174          22           0
20:39:03 1200  400    0 67,14 67,68  1,174          22           0
20:39:05 1200  400    0 67,68 67,68  1,159          22           0
20:39:07 1200  400    0 67,68 67,68  1,163          22           0
20:39:09 1200  400    0 66,60 67,68  1,338          22           0
20:39:11 1200  400    0 66,60 67,68  1,170          22           0
20:39:13 1200  400    0 66,60 67,68  1,186          22           0
20:39:15 1200  400    0 66,60 67,68  1,158          22           0
20:39:17 1200  400    0 66,60 67,68  1,151          22           0
20:39:19 1200  400    0 66,60 67,68  1,158          22           0
20:39:21 1200  400    0 67,14 67,68  1,161          22           0
20:39:23 1200  400    0 66,60 67,68  1,180          22           0
20:39:25 1200  400    0 67,14 67,68  1,158          22           0
20:39:28 1200  400    0 67,14 67,68  1,162          22           0
20:39:30 1200  400    0 66,60 67,68  1,160          22           0
20:39:32 1200  400    0 67,14 67,68  1,160          22           0
20:39:34 1200  400    0 66,60 67,68  1,170          22           0
20:39:36 1200  400    0 67,14 67,68  1,160          22           0
20:39:38 1200  400    0 66,60 67,68  1,163          22           0
20:39:40 1200  400    0 66,60 67,68  1,172          22           0
20:39:42 1200  400    0 67,14 67,68  1,166          22           0
20:39:44 1200  400    0 67,14 67,68  1,169          22           0
20:39:46 1200  400    0 67,14 67,68  1,164          22           0
20:39:48 1200  400    0 66,60 67,68  1,164          22           0
20:39:50 1200  400    0 67,14 67,68  1,159          22           0
20:39:52 1200  400    0 67,14 67,68  1,180          22           0
20:39:54 1200  400    0 67,68 67,68  1,161          22           0
20:39:56 1200  400    0 67,14 67,68  1,161         259           0
20:39:58 1200  400    0 66,60 67,68  1,182          22           0
20:40:00 1200  400    0 67,14 67,68  1,172          22           0
20:40:02 1200  400    0 67,68 67,68  1,183          22           0
20:40:04 1200  400    0 68,22 68,22  1,177          22           0
20:40:06 1200  400    0 67,68 68,22  1,164          22           0
20:40:08 1200  400    0 67,68 68,22  1,258          22           0
20:40:10 1200  400    0 67,68 68,22  1,234          22           0
20:40:12 1200  400    0 67,68 68,22  1,186          22           0
20:40:14 1200  400    0 67,68 68,22  1,177          22           0
20:40:16 1200  400    0 67,68 68,22  1,164          22           0
20:40:19 1200  400    0 67,68 68,22  1,184          22           0
20:40:21 1200  400    0 67,68 68,22  1,163          22           0
20:40:23 1200  400    0 67,14 68,22  1,157          22           0
20:40:25 1200  400    0 67,14 68,22  1,169          22           0
20:40:27 1200  400    0 67,68 68,22  1,159          22           0
20:40:29 1200  400    0 66,60 68,22  1,182          45           0
20:40:31 1200  400    0 67,68 68,22  1,159          22           0
20:40:33 1200  400    0 67,14 68,22  1,159          22           0
20:40:35 1200  400    0 67,68 68,22  1,172          22           0
20:40:37 1200  400    0 67,68 68,22  1,165          22           0
20:40:39 1200  400    0 67,14 68,22  1,174          22           0
20:40:41 1200  400    0 67,68 68,22  1,155          22           0
20:40:43  600  250    0 64,99 68,22    991          22           0
20:40:45  600  250    0 62,84 68,22    982          22           0
20:40:47  600  250    0 62,30 68,22  1,007          22           0
20:40:49  600  250    0 61,22 68,22    996          22           0
20:40:51  600  250    0 61,22 68,22    980          22           0
20:40:53  600  250    0 60,69 68,22  1,016          22           0
20:40:55  600  250    0 60,69 68,22    983          22           0
20:40:57  600  250    0 60,15 68,22  1,007          22           0
20:40:59  600  250    0 60,15 68,22    983          22           0
20:41:02  600  250    0 59,07 68,22    985          22           0
20:41:04  600  250    0 58,53 68,22    989          22           0
20:41:06  600  250    0 59,07 68,22    980          22           0
20:41:08  600  250    0 59,07 68,22    985          22           0
20:41:10  600  250    0 58,00 68,22  1,172          22           0
20:41:12  600  250    0 58,00 68,22  1,005          22           0
20:41:14  600  250    0 58,00 68,22  1,023          22           0
20:41:16  600  250    0 58,53 68,22  1,010          22           0
20:41:18  600  250    0 58,00 68,22    998          22           0
20:41:20  600  250    0 57,46 68,22  1,000          22           0
20:41:22  600  250    0 58,00 68,22  1,029          22           0
20:41:24  600  250    0 56,92 68,22  1,087          22           0
20:41:26  600  250    0 56,92 68,22  1,014          22           0
20:41:28  600  250    0 57,46 68,22  1,012          22           0
20:41:30  600  250    0 56,92 68,22    997          22           0
20:41:32  600  250    0 55,84 68,22  1,013          22           0
20:41:34  600  250    0 56,38 68,22  1,014          22           0
20:41:37  600  250    0 56,92 68,22    990          22           0
20:41:39  600  250    0 56,38 68,22    996          22           0
20:41:41  600  250    0 56,38 68,22    996          22           0
20:41:43  600  250    0 55,84 68,22    998          44           0
20:41:45  600  250    0 55,84 68,22  1,014          22           0
20:41:47  600  250    0 55,84 68,22    993          22           0
20:41:49  600  250    0 55,84 68,22  1,001          22           0
20:41:51  600  250    0 55,84 68,22  1,005          22           0
20:41:53  600  250    0 55,31 68,22  1,019          22           0
20:41:55  600  250    0 54,77 68,22  1,015          22           0
20:41:57  600  250    0 55,84 68,22    994          22           0
20:41:59  600  250    0 54,77 68,22  1,004          22           0
20:42:01  600  250    0 54,77 68,22  1,016          22           0
20:42:03  600  250    0 54,77 68,22  1,030          22           0
20:42:05  600  250    0 54,77 68,22  1,002          22           0
20:42:07  600  250    0 54,77 68,22  1,000          22           0
20:42:09  600  250    0 54,77 68,22  1,240          22           0
20:42:12  600  250    0 54,23 68,22  1,066          22           0
20:42:14  600  250    0 54,23 68,22  1,016          22           0
20:42:16  600  250    0 53,69 68,22  1,006          22           0
20:42:18  600  250    0 54,23 68,22    997          22           0
20:42:20  600  250    0 54,23 68,22    994          22           0
20:42:22  600  250    0 54,23 68,22  1,002          22           0
20:42:24  600  250    0 54,23 68,22  1,005          22           0
20:42:26  600  250    0 54,23 68,22  1,012          22           0
20:42:28  600  250    0 54,23 68,22  1,003          22           0
20:42:30  600  250    0 53,69 68,22    990          22           0
20:42:32  600  250    0 53,69 68,22  1,020          22           0
20:42:34  600  250    0 53,69 68,22    999          22           0
20:42:36  600  250    0 53,69 68,22  1,012          22           0
20:42:38  600  250    0 53,69 68,22  1,012          22           0
20:42:40  600  250    0 53,69 68,22    987          22           0
20:42:42  600  250    0 53,69 68,22  1,025          22           0
20:42:44  600  250    0 53,69 68,22  1,001          22           0
20:42:47  600  250    0 53,69 68,22    995          22           0
20:42:49  600  250    0 53,15 68,22  1,000          22           0
20:42:51  600  250    0 53,15 68,22    998          22           0
20:42:53  600  250    0 53,69 68,22  1,019          44           0
20:42:55  600  250    0 53,69 68,22  1,007          22           0
20:42:57  600  250    0 52,62 68,22  1,006          22           0
20:42:59  600  250    0 53,15 68,22  1,002          22           0
20:43:01  600  250    0 52,62 68,22  1,008          22           0
20:43:03  600  250    0 53,69 68,22  1,001          22           0
20:43:05  600  250    0 53,15 68,22  1,012          22           0
20:43:07  600  250    0 53,15 68,22  1,000          22           0
20:43:09  600  250    0 52,62 68,22  1,157          22           0
20:43:11  600  250    0 52,62 68,22  1,028          22           0
20:43:13  600  250    0 52,62 68,22  1,023          22           0
20:43:15  600  250    0 52,62 68,22  1,015          22           0
20:43:17  600  250    0 53,15 68,22  1,023          22           0
20:43:20  600  250    0 53,69 68,22  1,008          22           0
20:43:22  600  250    0 52,62 68,22    999          22           0
20:43:24  600  250    0 52,62 68,22  1,001          22           0
20:43:26  600  250    0 53,15 68,22  1,024          22           0
20:43:28  600  250    0 52,62 68,22  1,015          22           0
20:43:30  600  250    0 52,62 68,22  1,000          22           0
20:43:32  600  250    0 52,08 68,22  1,002          22           0
20:43:34  600  250    0 52,08 68,22  1,000          22           0
20:43:36  600  250    0 52,08 68,22  1,013          22           0
20:43:38  600  250    0 52,08 68,22  1,027          22           0
20:43:40  600  250    0 52,08 68,22  1,011          22           0
20:43:42 1200  400    0 55,84 68,22  1,207          22           0
20:43:44 1200  400    0 58,53 68,22  1,258          22           0
20:43:46 1200  400    0 60,15 68,22  1,256          22           0
20:43:48 1200  400    0 60,69 68,22  1,289          22           0
20:43:50 1200  400    0 61,22 68,22  1,261          22           0
20:43:52 1200  400    0 62,84 68,22  1,259          22           0
20:43:54 1200  400    0 62,30 68,22  1,256          22           0
20:43:56 1200  400    0 63,38 68,22  1,256          22           0
20:43:58 1200  400    0 63,38 68,22  1,269          22           0
20:44:01 1200  400    0 63,91 68,22  1,249          22           0
20:44:03 1200  400    0 64,45 68,22  1,252          22           0
20:44:05 1200  400    0 63,91 68,22  1,251          22           0
20:44:07 1200  400    0 64,99 68,22  1,249          22           0
20:44:09 1200  400    0 65,53 68,22  1,373          22           0
20:44:11 1200  400    0 64,99 68,22  1,326          45           0
20:44:13 1200  400    0 66,07 68,22  1,276          22           0
20:44:15 1200  400    0 65,53 68,22  1,250          22           0
20:44:17 1200  400    0 66,60 68,22  1,241          22           0
20:44:19 1200  400    0 66,60 68,22  1,258          22           0
20:44:21 1200  400    0 66,60 68,22  1,250          22           0
20:44:23 1200  400    0 66,60 68,22  1,250          22           0
20:44:25 1200  400    0 66,60 68,22  1,265          22           0
20:44:27 1200  400    0 67,68 68,22  1,249          22           0
20:44:29 1200  400    0 67,14 68,22  1,258          22           0
20:44:31 1200  400    0 68,22 68,22  1,258          22           0
20:44:33 1200  400    0 67,68 68,22  1,248          22           0
20:44:35 1200  400    0 67,68 68,22  1,253          22           0
20:44:37 1200  400    0 67,68 68,22  1,252          22           0
20:44:39 1200  400    0 68,22 68,22  1,258          22           0
20:44:41 1200  400    0 68,76 68,76  1,252          22           0
20:44:43 1200  400    0 68,76 68,76  1,263          22           0
20:44:45 1200  400    0 68,76 68,76  1,247          22           0
20:44:47 1200  400    0 68,76 68,76  1,245          22           0
20:44:49 1200  400    0 69,29 69,29  1,264          22           0
20:44:52 1200  400    0 69,83 69,83  1,248          22           0
20:44:54 1200  400    0 69,83 69,83  1,245          22           0
20:44:56 1200  400    0 69,83 69,83  1,255          22           0
20:44:58 1200  400    0 69,29 69,83  1,248          22           0
20:45:00 1200  400    0 70,37 70,37  1,267          22           0
20:45:02 1200  400    0 69,83 70,37  1,254          22           0
20:45:04 1200  400    0 69,83 70,37  1,249          45           0
20:45:06 1200  400    0 69,83 70,37  1,249          22           0
20:45:08 1200  400    0 70,91 70,91  1,250          22           0
20:45:10 1200  400    0 70,91 70,91  1,391          22           0
20:45:12 1200  400    0 70,91 70,91  1,270       2,142           0
20:45:14 1200  400    0 70,91 70,91  1,255       1,048           0
20:45:16 1200  400    0 71,45 71,45  1,278       2,656           0
20:45:18 1200  400    0 70,91 71,45  1,269       1,267           0
20:45:20 1200  400    0 70,91 71,45  1,253         633           0
20:45:22 1200  400    0 70,91 71,45  1,254          22           0
20:45:24 1200  400    0 71,45 71,45  1,249          22           0
20:45:26 1200  400    0 71,98 71,98  1,265         100           0
20:45:28 1200  400    0 71,98 71,98  1,253         100           0
20:45:30 1200  400    0 71,98 71,98  1,251         100           0
20:45:32 1200  400    0 71,45 71,98  1,249          22           0
20:45:34 1200  400    0 71,98 71,98  1,254          45           0
20:45:36 1200  400    0 71,98 71,98  1,271         100           0
20:45:38 1200  400    0 71,98 71,98  1,250         100           0
20:45:41 1200  400    0 71,98 71,98  1,253         100           0
20:45:43 1200  400    0 73,06 73,06  1,254          22           0
20:45:45 1200  400    0 71,98 73,06  1,249          22           0
20:45:47 1200  400    0 73,06 73,06  1,275         100           0
20:45:49 1200  400    0 72,52 73,06  1,249         100           0
20:45:51 1200  400    0 72,52 73,06  1,250         123           0
20:45:53 1200  400    0 71,98 73,06  1,255          22           0
20:45:55 1200  400    0 73,06 73,06  1,249          22           0
20:45:57 1200  400    0 72,52 73,06  1,266         178           0
20:45:59 1200  400    0 73,06 73,06  1,253         100           0
20:46:01 1200  400    0 72,52 73,06  1,273         136         123
20:46:03 1200  400    0 73,06 73,06  1,260         115         169
20:46:05 1200  400    0 73,06 73,06  1,243          22           0
20:46:07 1200  400    0 73,06 73,06  1,279         200           0
20:46:09 1200  400    0 73,06 73,06  1,480         122           0
20:46:11 1200  400    0 73,60 73,60  1,272          22           0
20:46:13 1200  400    0 73,60 73,60  1,269          22           0
20:46:15 1200  400    0 73,06 73,60  1,247          22           0
20:46:17 1200  400    0 73,60 73,60  1,310         178           0
20:46:19 1200  400    0 73,06 73,60  1,249         100           0
20:46:21 1200  400    0 73,60 73,60  1,251          22           0
20:46:23 1200  400    0 73,60 73,60  1,250          22           0
20:46:25 1200  400    0 73,60 73,60  1,246          22           0
20:46:27 1200  400    0 74,14 74,14  1,293         178           0
20:46:30 1200  400    0 73,60 74,14  1,255         100           0
20:46:32 1200  400    0 74,14 74,14  1,262          22           0
20:46:34 1200  400    0 74,14 74,14  1,247          22           0
20:46:36 1200  400    0 74,14 74,14  1,254         100           0
20:46:38 1200  400    0 74,14 74,14  1,252         100           0
20:46:40 1200  400    0 74,14 74,14  1,248         100           0
20:46:42 1200  400    0 74,14 74,14  1,267          22           0
20:46:44 1200  400    0 74,14 74,14  1,272          22           0
20:46:46 1200  400    0 74,14 74,14  1,249         100           0
20:46:48 1200  400    0 74,14 74,14  1,287         100           0
20:46:50 1200  400    0 74,14 74,14  1,251         100           0
20:46:52 1200  400    0 74,14 74,14  1,264          22           0
20:46:54 1200  400    0 74,14 74,14  1,273          22           0
20:46:56 1200  400    0 74,67 74,67  1,254         100           0
20:46:58 1200  400    0 74,67 74,67  1,255         100           0
20:47:00 1200  400    0 75,21 75,21  1,249         100           0
20:47:02 1200  400    0 75,21 75,21  1,270          22           0
20:47:04 1200  400    0 75,21 75,21  1,281          45           0
20:47:06 1200  400    0 74,67 75,21  1,254         100           0
20:47:08 1200  400    0 75,21 75,21  1,344         100           0
20:47:10 1200  400    0 75,21 75,21  1,378         100           0
20:47:12 1200  400    0 74,67 75,21  1,257          22           0
20:47:14 1200  400    0 75,21 75,21  1,261          22           0
20:47:16 1200  400    0 75,21 75,21  1,251         100           0
20:47:18 1200  400    0 75,21 75,21  1,258         100           0
20:47:20 1200  400    0 75,21 75,21  1,252         100           0
20:47:23 1200  400    0 75,21 75,21  1,249          22           0
20:47:25 1200  400    0 74,67 75,21  1,280          22           0
20:47:27 1200  400    0 75,21 75,21  1,250         100           0
20:47:29 1200  400    0 75,21 75,21  1,251         100           0
20:47:31 1200  400    0 75,21 75,21  1,255         100           0
20:47:33 1200  400    0 74,14 75,21  1,253          45           0
20:47:35 1200  400    0 75,21 75,21  1,261          22           0
20:47:37 1200  400    0 75,21 75,21  1,259         178           0
20:47:39 1200  400    0 75,21 75,21  1,258         100           0
20:47:41 1200  400    0 75,75 75,75  1,250          22           0
20:47:43 1200  400    0 75,21 75,75  1,269          22           0
20:47:45 1200  400    0 75,75 75,75  1,250          22           0
20:47:47 1200  400    0 75,75 75,75  1,251         178           0
20:47:49 1200  400    0 75,75 75,75  1,256         100           0
20:47:51 1200  400    0 75,75 75,75  1,242          22           0
20:47:53 1200  400    0 75,75 75,75  1,262          22           0
20:47:55 1200  400    0 76,29 76,29  1,255          22           0
20:47:57 1200  400    0 75,75 76,29  1,255         178           0
20:47:59 1200  400    0 76,29 76,29  1,265         100           0
20:48:01 1200  400    0 76,29 76,29  1,259          22           0
20:48:03 1200  400    0 75,75 76,29  1,263          45           0
20:48:05 1200  400    0 75,21 76,29  1,251          22           0
20:48:07 1200  400    0 76,29 76,29  1,255         178           0
20:48:09 1200  400    0 76,29 76,29  1,456         100           0
20:48:11 1200  400    0 76,29 76,29  1,253          22           0
20:48:14 1200  400    0 75,75 76,29  1,255          22           0
20:48:16 1200  400    0 76,29 76,29  1,248          22           0
20:48:18 1200  400    0 76,29 76,29  1,291         179           0
20:48:20 1200  400    0 76,29 76,29  1,255         100           0
20:48:22 1200  400    0 76,29 76,29  1,250          22           0
20:48:24 1200  400    0 76,29 76,29  1,245          22           0
20:48:26 1200  400    0 76,29 76,29  1,251         100           0
20:48:28 1200  400    0 76,29 76,29  1,252         100           0
20:48:30 1200  400    0 76,29 76,29  1,236         100           0
20:48:32 1200  400    0 76,83 76,83  1,242          22           0
20:48:34 1200  400    0 76,29 76,83  1,237          22           0
20:48:36 1200  400    0 76,29 76,83  1,260         100           0
20:48:38 1200  400    0 77,36 77,36  1,264         100           0
20:48:40 1200  400    0 77,36 77,36  1,257         100           0
20:48:42 1200  400    0 76,29 77,36  1,256          22           0
20:48:44 1200  400    0 76,83 77,36  1,259          22           0
20:48:46 1200  400    0 76,29 77,36  1,253         100           0
20:48:48 1200  400    0 77,36 77,36  1,290         100           0
20:48:50 1200  400    0 76,83 77,36  1,262         100           0
20:48:52 1200  400    0 77,36 77,36  1,253          22           0
20:48:54 1200  400    0 77,36 77,36  1,255          22           0
20:48:56 1200  400    0 76,83 77,36  1,260         100           0
20:48:58 1200  400    0 77,36 77,36  1,303         100           0
20:49:00 1200  400    0 77,36 77,36  1,256         100           0
20:49:02 1200  400    0 77,36 77,36  1,255          22           0
20:49:05 1200  400    0 76,29 77,36  1,256          45           0
20:49:07 1200  400    0 76,29 77,36  1,252         100           0
20:49:09 1200  400    0 76,83 77,36  1,425         100           0
20:49:11 1200  400    0 76,29 77,36  1,324         100           0
20:49:13 1200  400    0 76,83 77,36  1,252          22           0
20:49:15 1200  400    0 77,36 77,36  1,275          45           0
20:49:17 1200  400    0 77,36 77,36  1,253         100           0
20:49:19 1200  400    0 77,36 77,36  1,259         100           0
20:49:21 1200  400    0 77,36 77,36  1,272         100           0
20:49:23 1200  400    0 77,90 77,90  1,250          22           0
20:49:25 1200  400    0 77,36 77,90  1,254          22           0
20:49:27 1200  400    0 77,36 77,90  1,258         178           0
20:49:29 1200  400    0 77,36 77,90  1,267         100           0
20:49:31 1200  400    0 77,36 77,90  1,252          22           0
20:49:33 1200  400    0 77,90 77,90  1,254          22           0
20:49:35 1200  400    0 77,36 77,90  1,254          22           0
20:49:37 1200  400    0 77,36 77,90  1,248         178           0
20:49:39 1200  400    0 77,90 77,90  1,269         100           0
20:49:41 1200  400    0 77,90 77,90  1,254          22           0
20:49:43 1200  400    0 77,36 77,90  1,254          22           0
20:49:45 1200  400    0 77,36 77,90  1,257          22           0
20:49:47 1200  400    0 77,36 77,90  1,254         179           0
20:49:49 1200  400    0 77,90 77,90  1,282         100           0
20:49:51 1200  400    0 77,90 77,90  1,254          22           0
20:49:53 1200  400    0 77,90 77,90  1,253          22           0
20:49:56 1200  400    0 77,36 77,90  1,253          22           0
20:49:58 1200  400    0 77,36 77,90  1,257         178           0
20:50:00 1200  400    0 77,36 77,90  1,270         100           0
20:50:02 1200  400    0 77,90 77,90  1,262          22           0
20:50:04 1200  400    0 77,36 77,90  1,260          45           0
20:50:06 1200  400    0 77,36 77,90  1,256          22           0
20:50:08 1200  400    0 77,90 77,90  1,257         178           0
20:50:10 1200  400    0 77,36 77,90  1,420         100           0
20:50:12 1200  400    0 77,90 77,90  1,255          22           0
20:50:14 1200  400    0 77,36 77,90  1,256          22           0
20:50:16 1200  400    0 78,44 78,44  1,251          22           0
20:50:18 1200  400    0 77,90 78,44  1,273         178           0
20:50:20 1200  400    0 77,90 78,44  1,266         100           0
20:50:22 1200  400    0 77,36 78,44  1,254          22           0
20:50:24 1200  400    0 77,36 78,44  1,253          22           0
20:50:26 1200  400    0 77,90 78,44  1,271         100           0
20:50:28 1200  400    0 77,90 78,44  1,256         100           0
20:50:30 1200  400    0 78,44 78,44  1,276         100           0
20:50:32 1200  400    0 78,44 78,44  1,254          22           0
20:50:34 1200  400    0 77,90 78,44  1,257          22           0
20:50:36 1200  400    0 78,44 78,44  1,243         100           0
20:50:38 1200  400    0 77,90 78,44  1,246         100           0
20:50:40 1200  400    0 77,90 78,44  1,262         100           0
20:50:42  600  250    0 74,14 78,44  1,016          22           0
20:50:45  600  250    0 70,91 78,44    978          22           0
20:50:47  600  250    0 70,91 78,44    989          99           0
20:50:49  600  250    0 69,29 78,44    980          99           0
20:50:51  600  250    0 68,76 78,44    991         121           0
20:50:53  600  250    0 67,68 78,44    980          22           0
20:50:55  600  250    0 67,14 78,44    984          22           0
20:50:57  600  250    0 67,14 78,44    987          99           0
20:50:59  600  250    0 66,60 78,44    982          99           0
20:51:01  600  250    0 65,53 78,44  1,010          99           0
20:51:03  600  250    0 65,53 78,44    973          22           0
20:51:05  600  250    0 65,53 78,44    993          44           0
20:51:07  600  250    0 64,45 78,44    982          99           0
20:51:09  600  250    0 64,45 78,44  1,128          99           0
20:51:11  600  250    0 64,45 78,44    996          99           0
20:51:13  600  250    0 64,45 78,44    997          22           0
20:51:15  600  250    0 63,38 78,44    987          22           0
20:51:17  600  250    0 63,38 78,44    983         176           0
20:51:20  600  250    0 62,84 78,44    994          22           0
20:51:22  600  250    0 62,84 78,44  1,000          99           0
20:51:24  600  250    0 62,30 78,44    993          22           0
20:51:26  600  250    0 62,30 78,44    983          22           0
20:51:28  600  250    0 62,30 78,44    983         176           0
20:51:30  600  250    0 62,30 78,44    993          99           0
20:51:32  600  250    0 61,76 78,44    985          22           0
20:51:34  600  250    0 61,22 78,44    987          22           0
20:51:36  600  250    0 61,76 78,44    995          99           0
20:51:38  600  250    0 60,69 78,44  1,022          99           0
20:51:40  600  250    0 61,22 78,44    997          99           0
20:51:42  600  250    0 61,22 78,44    995          22           0
20:51:44  600  250    0 60,15 78,44  1,006          22           0
20:51:46  600  250    0 60,69 78,44    995          99           0
20:51:48  600  250    0 60,15 78,44    990          99           0
20:51:50  600  250    0 59,61 78,44    988          99           0
20:51:52  600  250    0 60,15 78,44  1,012          22           0
20:51:55  600  250    0 60,15 78,44    987          22           0
20:51:57  600  250    0 59,61 78,44    982          99           0
20:51:59  600  250    0 59,61 78,44    993          99           0
20:52:01  600  250    0 59,07 78,44    979         121           0
20:52:03  600  250    0 59,07 78,44  1,025          22           0
20:52:05  600  250    0 59,07 78,44    981          44           0
20:52:07  600  250    0 58,53 78,44    991         334           0
20:52:09  600  250    0 58,00 78,44  1,144          99           0
20:52:11  600  250    0 58,53 78,44    989          99           0
20:52:13  600  250    0 58,53 78,44  1,014          22           0
20:52:15  600  250    0 58,00 78,44    994          22           0
20:52:17  600  250    0 58,00 78,44    985          99           0
20:52:19  600  250    0 58,00 78,44    989          99           0
20:52:21  600  250    0 58,00 78,44    997          99           0
20:52:23  600  250    0 58,00 78,44  1,001          22           0
20:52:25  600  250    0 58,00 78,44    987          22           0
20:52:27  600  250    0 58,00 78,44    999         177           0
20:52:30  600  250    0 58,00 78,44    975          99           0
20:52:32  600  250    0 56,92 78,44    989          22           0
20:52:34  600  250    0 56,92 78,44    990          22           0
20:52:36  600  250    0 56,92 78,44    987          22           0
20:52:38  600  250    0 56,92 78,44    991         176           0
20:52:40  600  250    0 56,92 78,44    991          99           0
20:52:42  600  250    0 56,92 78,44    987          22           0
20:52:44  600  250    0 56,92 78,44    987          22           0
20:52:46  600  250    0 56,92 78,44    991          22           0
20:52:48  600  250    0 56,38 78,44    980         176           0
20:52:50  600  250    0 56,92 78,44  1,008          99           0
20:52:52  600  250    0 55,84 78,44    986          22           0
20:52:54  600  250    0 55,84 78,44  1,003          22           0
20:52:56  600  250    0 55,84 78,44    993          99           0
20:52:58  600  250    0 56,38 78,44    985          99           0
20:53:00  600  250    0 55,84 78,44    990          99           0
20:53:02  600  250    0 55,84 78,44    987          22           0
20:53:05  600  250    0 55,84 78,44  1,068          44           0
20:53:07  600  250    0 55,84 78,44    997          99           0
20:53:09  600  250    0 55,31 78,44  1,084          99           0
20:53:11  600  250    0 55,84 78,44  1,043         121           0
20:53:13  600  250    0 55,31 78,44    993          22           0
20:53:15  600  250    0 55,84 78,44    998          22           0
20:53:17  600  250    0 55,84 78,44    986          99           0
20:53:19  600  250    0 55,84 78,44    998          99           0
20:53:21  600  250    0 54,77 78,44    995          99           0
20:53:23  600  250    0 55,84 78,44  1,000          22           0
20:53:25  600  250    0 55,31 78,44  1,006          22           0
20:53:27  600  250    0 54,77 78,44    990          99           0
20:53:29  600  250    0 54,23 78,44  1,081          99           0
20:53:31  600  250    0 55,31 78,44    999          99           0
20:53:33  600  250    0 54,77 78,44    997          22           0
20:53:35  600  250    0 54,77 78,44    992          22           0
20:53:37  600  250    0 54,77 78,44    994         176           0
20:53:40  600  250    0 54,77 78,44    988          22           0
20:53:43 1200  400    0 58,00 78,44  1,220          75           0
20:53:46 1200  400    0 62,84 78,44  1,324          61           0
20:53:50 1200  400    0 65,53 78,44  1,325         117           0
20:53:53 1200  400    0 66,60 78,44  1,319          28           0
20:53:56 1200  400    0 67,68 78,44  1,329          61           0
20:54:00 1200  400    0 68,76 78,44  1,328         123           0
20:54:03 1200  400    0 69,83 78,44  1,328          27           0
20:54:06 1200  400    0 69,83 78,44  1,331          27           0
20:54:10 1200  400    0 70,91 78,44  1,402         123           0
20:54:13 1200  400    0 70,91 78,44  1,328          75           0
20:54:16 1200  400    0 72,52 78,44  1,328          13           0
20:54:19 1200  400    0 73,06 78,44  1,322         124           0
20:54:23 1200  400    0 73,06 78,44  1,324          75           0
20:54:26 1200  400    0 73,06 78,44  1,325          13           0
20:54:29 1200  400    0 73,60 78,44  1,286         121           0
20:54:33 1200  400    0 75,21 78,44  1,365          75           0
20:54:36 1200  400    0 75,21 78,44  1,326          13           0
20:54:39 1200  400    0 75,21 78,44  1,327         124           0
20:54:43 1200  400    0 75,75 78,44  1,294         162         147
20:54:46 1200  400    0 76,29 78,44  1,370          35          28
20:54:49 1200  400    0 76,29 78,44  1,325         172           0
20:54:53 1200  400    0 76,83 78,44  1,320          27           0
20:54:56 1200  400    0 77,36 78,44  1,327          13           0
20:54:59 1200  400    0 77,36 78,44  1,320         125           0
20:55:03 1200  400    0 77,36 78,44  1,326          62           0
20:55:06 1200  400    0 78,44 78,44  1,329          42           0
20:55:09 1200  400    0 78,44 78,44  1,394         151           0
20:55:12 1200  400    0 78,44 78,44  1,331          62           0
